pincode,city,koo,sta,state,ko,ui,cou,lt,lon,ui
133996,Sonitpur,4027,AS,Assam,101,IN,India,26.76748000,92.96425000,Q2734240
134003,Sorbhog,4027,AS,Assam,101,IN,India,26.48612000,90.88590000,Q2545590
134134,Tezpur,4027,AS,Assam,101,IN,India,26.63333000,92.80000000,Q1021162
134175,Tinsukia,4027,AS,Assam,101,IN,India,27.60000000,95.60000000,Q42756
134203,Titabar,4027,AS,Assam,101,IN,India,26.60140000,94.20386000,Q2717487
134252,Udalguri,4027,AS,Assam,101,IN,India,26.75367000,92.10215000,Q2726152
57661,Amarpur,4037,BR,Bihar,101,IN,India,25.03967000,86.90247000,Q1609229
57730,Araria,4037,BR,Bihar,101,IN,India,26.20000000,87.40000000,Q42901
57739,Arrah,4037,BR,Bihar,101,IN,India,25.55629000,84.66335000,Q588587
57747,Arwal,4037,BR,Bihar,101,IN,India,25.16158000,84.69040000,Q42917
57749,Asarganj,4037,BR,Bihar,101,IN,India,25.15046000,86.68639000,Q589912
57766,Aurangabad,4037,BR,Bihar,101,IN,India,24.75204000,84.37420000,Q590550
57796,Bagaha,4037,BR,Bihar,101,IN,India,27.09918000,84.09003000,Q590593
57809,Bahadurganj,4037,BR,Bihar,101,IN,India,26.26172000,87.82443000,Q622603
57815,Bairagnia,4037,BR,Bihar,101,IN,India,26.74063000,85.27323000,Q636552
57816,Baisi,4037,BR,Bihar,101,IN,India,25.86302000,87.74487000,Q4848696
57818,Bakhtiyarpur,4037,BR,Bihar,101,IN,India,25.46179000,85.53179000,Q622609
57850,Bangaon,4037,BR,Bihar,101,IN,India,25.86728000,86.51152000,Q5266882
57854,Banka,4037,BR,Bihar,101,IN,India,24.89214000,86.98425000,Q43097
57855,Banmankhi,4037,BR,Bihar,101,IN,India,25.88857000,87.19421000,Q4856831
57860,"Bar Bigha",4037,BR,Bihar,101,IN,India,25.21855000,85.73320000,Q622613
57864,Barauli,4037,BR,Bihar,101,IN,India,26.38109000,84.58648000,Q12440787
58141,Barh,4037,BR,Bihar,101,IN,India,25.48339000,85.70928000,Q709313
57873,Barhiya,4037,BR,Bihar,101,IN,India,25.28814000,86.02055000,Q709090
57875,Bariarpur,4037,BR,Bihar,101,IN,India,25.28791000,86.57643000,Q712396
58145,Baruni,4037,BR,Bihar,101,IN,India,25.47509000,85.96813000,Q42016
57915,Begusarai,4037,BR,Bihar,101,IN,India,25.41853000,86.13389000,Q598985
57927,Belsand,4037,BR,Bihar,101,IN,India,26.44365000,85.40076000,Q721485
57941,Bettiah,4037,BR,Bihar,101,IN,India,26.80229000,84.50311000,Q759222
57947,Bhabhua,4037,BR,Bihar,101,IN,India,25.04049000,83.60749000,Q759544
58009,Bhagalpur,4037,BR,Bihar,101,IN,India,25.29023000,87.06665000,Q49155
57957,Bhagirathpur,4037,BR,Bihar,101,IN,India,26.26950000,86.06346000,Q2284099
57974,Bhawanipur,4037,BR,Bihar,101,IN,India,26.45352000,87.02744000,Q4901597
57991,Bhojpur,4037,BR,Bihar,101,IN,India,25.30886000,84.44504000,Q796770
58029,"Bihar Sharif",4037,BR,Bihar,101,IN,India,25.20084000,85.52389000,Q2308343
58030,Bihariganj,4037,BR,Bihar,101,IN,India,25.73415000,86.98837000,Q4907104
58039,Bikramganj,4037,BR,Bihar,101,IN,India,25.21073000,84.25508000,Q796526
58160,Birpur,4037,BR,Bihar,101,IN,India,26.50823000,87.01194000,Q795718
58089,"Buddh Gaya",4037,BR,Bihar,101,IN,India,24.69808000,84.98690000,Q176767
58100,Buxar,4037,BR,Bihar,101,IN,India,25.50000000,84.10000000,Q49161
131590,Chakia,4037,BR,Bihar,101,IN,India,26.41598000,85.04665000,Q1924830
131605,Chapra,4037,BR,Bihar,101,IN,India,25.78031000,84.74709000,Q1755440
131541,Chhatapur,4037,BR,Bihar,101,IN,India,26.21965000,87.00479000,Q888816
131620,Colgong,4037,BR,Bihar,101,IN,India,25.26328000,87.23264000,Q1190209
131647,"Dalsingh Sarai",4037,BR,Bihar,101,IN,India,25.66795000,85.83636000,Q1189794
131654,Darbhanga,4037,BR,Bihar,101,IN,India,26.00000000,86.00000000,Q49160
131664,Daudnagar,4037,BR,Bihar,101,IN,India,25.03473000,84.40095000,Q1191619
131677,Dehri,4037,BR,Bihar,101,IN,India,24.90247000,84.18217000,Q1190622
131748,Dhaka,4037,BR,Bihar,101,IN,India,26.67479000,85.16698000,Q1257018
131767,Dighwara,4037,BR,Bihar,101,IN,India,25.74434000,85.01003000,Q1255941
131773,Dinapore,4037,BR,Bihar,101,IN,India,25.63705000,85.04794000,Q1022305
131798,Dumra,4037,BR,Bihar,101,IN,India,26.56708000,85.52040000,Q2577657
131799,Dumraon,4037,BR,Bihar,101,IN,India,25.55265000,84.15149000,Q1524667
131873,Fatwa,4037,BR,Bihar,101,IN,India,25.50958000,85.30504000,Q1320989
131878,Forbesganj,4037,BR,Bihar,101,IN,India,26.30253000,87.26556000,Q721265
131932,Gaya,4037,BR,Bihar,101,IN,India,24.79686000,85.00385000,Q251329
131943,Ghoga,4037,BR,Bihar,101,IN,India,25.21738000,87.15710000,Q1706729
131987,Gopalganj,4037,BR,Bihar,101,IN,India,26.50000000,84.33333000,Q49171
132138,Hajipur,4037,BR,Bihar,101,IN,India,25.68544000,85.20981000,Q1949403
132095,Hilsa,4037,BR,Bihar,101,IN,India,25.31642000,85.28234000,Q2734910
132107,Hisua,4037,BR,Bihar,101,IN,India,24.83360000,85.41729000,Q2317259
132174,Islampur,4037,BR,Bihar,101,IN,India,25.14075000,85.20587000,Q1747221
132188,Jagdispur,4037,BR,Bihar,101,IN,India,25.46811000,84.41939000,Q5475354
132198,Jahanabad,4037,BR,Bihar,101,IN,India,25.21368000,84.98710000,Q3806140
132234,Jamalpur,4037,BR,Bihar,101,IN,India,25.31258000,86.48888000,Q2734136
132233,Jamui,4037,BR,Bihar,101,IN,India,24.92082000,86.17538000,Q49168
132258,Jaynagar,4037,BR,Bihar,101,IN,India,26.59048000,86.13791000,Q2317504
132259,Jehanabad,4037,BR,Bihar,101,IN,India,25.20701000,84.99573000,Q49176
132274,Jha-Jha,4037,BR,Bihar,101,IN,India,24.77107000,86.37888000,Q1006350
132267,Jhanjharpur,4037,BR,Bihar,101,IN,India,26.26467000,86.27993000,Q607709
132288,Jogbani,4037,BR,Bihar,101,IN,India,26.39905000,87.26525000,Q2286929
132337,"Kaimur District",4037,BR,Bihar,101,IN,India,25.05077000,83.58261000,Q77367
132417,Kasba,4037,BR,Bihar,101,IN,India,25.85643000,87.53836000,Q2231019
132423,Katihar,4037,BR,Bihar,101,IN,India,25.50000000,87.60000000,Q2375700
132451,Khagaria,4037,BR,Bihar,101,IN,India,25.50220000,86.46708000,Q2070587
132452,Khagaul,4037,BR,Bihar,101,IN,India,25.57898000,85.04564000,Q2120482
132470,Kharagpur,4037,BR,Bihar,101,IN,India,25.12446000,86.55578000,Q2120147
132510,Khusropur,4037,BR,Bihar,101,IN,India,25.48174000,85.38492000,Q2235607
132529,Kishanganj,4037,BR,Bihar,101,IN,India,26.30000000,88.00000000,Q747765
132620,Koath,4037,BR,Bihar,101,IN,India,25.32643000,84.25983000,Q2239138
132548,Koelwar,4037,BR,Bihar,101,IN,India,25.58055000,84.79751000,Q2239007
132744,Lakhisarai,4037,BR,Bihar,101,IN,India,25.20000000,86.20000000,Q77505
132795,Lalganj,4037,BR,Bihar,101,IN,India,25.86894000,85.17394000,Q720183
132781,Luckeesarai,4037,BR,Bihar,101,IN,India,25.17650000,86.09470000,Q1929578
132812,Madhepura,4037,BR,Bihar,101,IN,India,25.80000000,87.00000000,Q77746
132813,Madhipura,4037,BR,Bihar,101,IN,India,25.92127000,86.79271000,Q1929621
132815,Madhubani,4037,BR,Bihar,101,IN,India,26.35367000,86.07169000,Q2767858
132849,Maharajgani,4037,BR,Bihar,101,IN,India,26.11017000,84.50365000,Q2733647
132859,Mairwa,4037,BR,Bihar,101,IN,India,26.23218000,84.16349000,Q2563828
132901,Maner,4037,BR,Bihar,101,IN,India,25.64602000,84.87291000,Q2317827
132911,Manihari,4037,BR,Bihar,101,IN,India,25.33891000,87.61998000,Q2453339
132935,Marhaura,4037,BR,Bihar,101,IN,India,25.97349000,84.86796000,Q2560728
132938,"Masaurhi Buzurg",4037,BR,Bihar,101,IN,India,25.35417000,85.03195000,Q2453418
132984,Mohiuddinnagar,4037,BR,Bihar,101,IN,India,25.57374000,85.66944000,Q2564073
132988,Mokameh,4037,BR,Bihar,101,IN,India,25.39662000,85.92190000,Q2453482
132991,Monghyr,4037,BR,Bihar,101,IN,India,25.37459000,86.47455000,Q36796
133005,Mothihari,4037,BR,Bihar,101,IN,India,26.64862000,84.91656000,Q1774606
133032,Munger,4037,BR,Bihar,101,IN,India,25.36099000,86.46515000,Q258280
133037,Murliganj,4037,BR,Bihar,101,IN,India,25.89690000,86.99577000,Q2560591
133052,Muzaffarpur,4037,BR,Bihar,101,IN,India,26.16667000,85.41667000,Q77731
133105,Nabinagar,4037,BR,Bihar,101,IN,India,24.60681000,84.12624000,Q2453472
133262,Nalanda,4037,BR,Bihar,101,IN,India,25.25000000,85.58333000,Q77633
133279,Nasriganj,4037,BR,Bihar,101,IN,India,25.05140000,84.32839000,Q6967322
133182,Naugachhia,4037,BR,Bihar,101,IN,India,25.38807000,87.09906000,Q2453298
133192,Nawada,4037,BR,Bihar,101,IN,India,24.75000000,85.50000000,Q100067
133222,Nirmali,4037,BR,Bihar,101,IN,India,26.31397000,86.58537000,Q545770
133373,"Pashchim Champaran",4037,BR,Bihar,101,IN,India,27.00000000,84.50000000,Q1390016
133386,Patna,4037,BR,Bihar,101,IN,India,25.41667000,85.16667000,Q100077
133459,Piro,4037,BR,Bihar,101,IN,India,25.33218000,84.40454000,Q2228653
133509,Pupri,4037,BR,Bihar,101,IN,India,26.47079000,85.70311000,Q2453330
133570,"Purba Champaran",4037,BR,Bihar,101,IN,India,26.58333000,84.83333000,Q2718070
133512,Purnia,4037,BR,Bihar,101,IN,India,25.81614000,87.40708000,Q100082
133581,Rafiganj,4037,BR,Bihar,101,IN,India,24.81757000,84.63445000,Q2560697
133582,Raghunathpur,4037,BR,Bihar,101,IN,India,25.64492000,87.91762000,Q2560697
133678,Rajgir,4037,BR,Bihar,101,IN,India,25.02828000,85.42079000,Q863683
133701,Ramnagar,4037,BR,Bihar,101,IN,India,27.16371000,84.32342000,Q2228976
133621,Raxaul,4037,BR,Bihar,101,IN,India,26.97982000,84.85065000,Q2087576
133632,Revelganj,4037,BR,Bihar,101,IN,India,25.78976000,84.63596000,Q2453460
133648,Rohtas,4037,BR,Bihar,101,IN,India,24.97941000,84.02774000,Q100085
133656,Rusera,4037,BR,Bihar,101,IN,India,25.75355000,86.02597000,Q2717615
133748,Sagauli,4037,BR,Bihar,101,IN,India,26.76390000,84.74341000,Q7399079
133749,Saharsa,4037,BR,Bihar,101,IN,India,25.87498000,86.59611000,Q1949422
133767,Samastipur,4037,BR,Bihar,101,IN,India,25.75000000,85.91667000,Q2734222
134076,Saran,4037,BR,Bihar,101,IN,India,25.91667000,84.75000000,Q100146
133852,Shahbazpur,4037,BR,Bihar,101,IN,India,26.30511000,87.28865000,Q208000
133902,Shahpur,4037,BR,Bihar,101,IN,India,25.60293000,84.40412000,Q1925497
133858,Sheikhpura,4037,BR,Bihar,101,IN,India,25.13073000,85.78176000,Q2566517
133860,Sheohar,4037,BR,Bihar,101,IN,India,26.50000000,85.30000000,Q2483944
133863,Sherghati,4037,BR,Bihar,101,IN,India,24.55950000,84.79162000,Q2560001
133933,Silao,4037,BR,Bihar,101,IN,India,25.08358000,85.42804000,Q1617473
134089,Sitamarhi,4037,BR,Bihar,101,IN,India,26.66667000,85.50000000,Q1278427
133977,Siwan,4037,BR,Bihar,101,IN,India,26.22096000,84.35609000,Q2234098
134049,Supaul,4037,BR,Bihar,101,IN,India,26.25000000,86.80000000,Q100139
134121,Teghra,4037,BR,Bihar,101,IN,India,25.49043000,85.94001000,Q1006270
134127,Tekari,4037,BR,Bihar,101,IN,India,24.94253000,84.84265000,Q2733597
134163,Thakurganj,4037,BR,Bihar,101,IN,India,26.42742000,88.13112000,Q720796
134314,Vaishali,4037,BR,Bihar,101,IN,India,25.75000000,85.41667000,Q100130
134417,"Waris Aliganj",4037,BR,Bihar,101,IN,India,25.01720000,85.64047000,Q2006496
58190,Chandigarh,4031,CH,Chandigarh,101,IN,India,30.73629000,76.78840000,Q2446932
57619,Akaltara,4040,CT,Chhattisgarh,101,IN,India,22.02463000,82.42641000,Q582949
57672,"Ambagarh Chauki",4040,CT,Chhattisgarh,101,IN,India,20.77644000,80.74608000,Q590056
57670,Ambikapur,4040,CT,Chhattisgarh,101,IN,India,23.11892000,83.19537000,Q2088480
57728,Arang,4040,CT,Chhattisgarh,101,IN,India,21.19639000,81.96912000,Q589854
57812,Baikunthpur,4040,CT,Chhattisgarh,101,IN,India,23.26206000,82.56051000,Q623920
57830,Balod,4040,CT,Chhattisgarh,101,IN,India,20.73081000,81.20578000,Q921009
57831,Baloda,4040,CT,Chhattisgarh,101,IN,India,22.13890000,82.48171000,Q622838
57832,"Baloda Bazar",4040,CT,Chhattisgarh,101,IN,India,21.65678000,82.16062000,Q625680
57898,Basna,4040,CT,Chhattisgarh,101,IN,India,21.27885000,82.82670000,Q708834
57900,Bastar,4040,CT,Chhattisgarh,101,IN,India,19.26794000,81.73828000,Q100152
57931,Bemetara,4040,CT,Chhattisgarh,101,IN,India,21.71556000,81.53423000,Q4885104
58013,Bhanpuri,4040,CT,Chhattisgarh,101,IN,India,21.09190000,80.93218000,Q720123
58015,Bhatapara,4040,CT,Chhattisgarh,101,IN,India,21.73500000,81.94711000,Q757847
57969,Bhatgaon,4040,CT,Chhattisgarh,101,IN,India,21.15000000,81.70000000,Q13403597
57981,Bhilai,4040,CT,Chhattisgarh,101,IN,India,21.20919000,81.42850000,Q242144
58032,Bijapur,4040,CT,Chhattisgarh,101,IN,India,18.84322000,80.77610000,Q100164
58055,Bilaspur,4040,CT,Chhattisgarh,101,IN,India,22.38333000,82.13333000,Q100157
131593,Champa,4040,CT,Chhattisgarh,101,IN,India,22.03532000,82.64234000,Q3666066
131538,Chhuikhadan,4040,CT,Chhattisgarh,101,IN,India,21.52316000,80.99788000,Q1105863
131690,Deori,4040,CT,Chhattisgarh,101,IN,India,21.45000000,82.61667000,Q1190738
131712,Dhamtari,4040,CT,Chhattisgarh,101,IN,India,20.70718000,81.54874000,Q1264075
131787,Dongargaon,4040,CT,Chhattisgarh,101,IN,India,20.97172000,80.85077000,Q1387439
131788,Dongargarh,4040,CT,Chhattisgarh,101,IN,India,21.18893000,80.75459000,Q1387087
131801,Durg,4040,CT,Chhattisgarh,101,IN,India,21.15000000,81.40000000,Q100182
131897,Gandai,4040,CT,Chhattisgarh,101,IN,India,21.66667000,81.10013000,Q1656707
131926,Gariaband,4040,CT,Chhattisgarh,101,IN,India,20.63323000,82.06221000,Q536870
131927,Gaurela,4040,CT,Chhattisgarh,101,IN,India,22.75449000,81.90107000,Q536870
131938,Gharghoda,4040,CT,Chhattisgarh,101,IN,India,22.17427000,83.35170000,Q1706460
132048,Gidam,4040,CT,Chhattisgarh,101,IN,India,18.97431000,81.39894000,Q41543
132186,Jagdalpur,4040,CT,Chhattisgarh,101,IN,India,19.08136000,82.02131000,Q1006363
132312,Janjgir,4040,CT,Chhattisgarh,101,IN,India,22.00922000,82.57780000,Q3634114
132240,Janjgir-Champa,4040,CT,Chhattisgarh,101,IN,India,21.90000000,82.70000000,Q2575633
132244,Jashpur,4040,CT,Chhattisgarh,101,IN,India,22.78495000,83.84573000,Q2577551
132245,Jashpurnagar,4040,CT,Chhattisgarh,101,IN,India,22.88783000,84.13864000,Q2577551
132318,Junagarh,4040,CT,Chhattisgarh,101,IN,India,19.85993000,82.93385000,Q1937526
132319,Kabeerdham,4040,CT,Chhattisgarh,101,IN,India,22.10000000,81.20000000,Q2450255
132704,Kanker,4040,CT,Chhattisgarh,101,IN,India,20.27193000,81.49177000,Q609848
132421,Katghora,4040,CT,Chhattisgarh,101,IN,India,22.50247000,82.54279000,Q2317239
132433,Kawardha,4040,CT,Chhattisgarh,101,IN,India,22.00853000,81.23148000,Q1929610
132456,Khairagarh,4040,CT,Chhattisgarh,101,IN,India,21.41859000,80.97942000,Q3195939
132463,Khamharia,4040,CT,Chhattisgarh,101,IN,India,20.97600000,82.25116000,Q1740527
132480,Kharod,4040,CT,Chhattisgarh,101,IN,India,21.74420000,82.57880000,Q2120445
132481,Kharsia,4040,CT,Chhattisgarh,101,IN,India,21.98953000,83.10476000,Q2317203
132525,Kirandul,4040,CT,Chhattisgarh,101,IN,India,18.63649000,81.25827000,Q2237173
132565,Kondagaon,4040,CT,Chhattisgarh,101,IN,India,19.59083000,81.66400000,Q2234676
132581,Korba,4040,CT,Chhattisgarh,101,IN,India,22.50000000,82.60000000,Q2299121
132583,Koriya,4040,CT,Chhattisgarh,101,IN,India,23.48326000,82.15037000,Q2299121
132612,Kota,4040,CT,Chhattisgarh,101,IN,India,22.29507000,82.02366000,Q2236924
132596,Kotaparh,4040,CT,Chhattisgarh,101,IN,India,19.14256000,82.32536000,Q279106
132641,Kumhari,4040,CT,Chhattisgarh,101,IN,India,21.26667000,81.51667000,Q2234421
132661,Kurud,4040,CT,Chhattisgarh,101,IN,India,20.83073000,81.72212000,Q591621
132777,Lormi,4040,CT,Chhattisgarh,101,IN,India,22.27434000,81.70181000,Q303819
132827,Mahasamund,4040,CT,Chhattisgarh,101,IN,India,21.20000000,82.50000000,Q2450240
133031,Mungeli,4040,CT,Chhattisgarh,101,IN,India,22.06566000,81.68543000,Q2452734
133163,Narayanpur,4040,CT,Chhattisgarh,101,IN,India,19.60426000,81.08119000,Q2322000
133168,Narharpur,4040,CT,Chhattisgarh,101,IN,India,20.44892000,81.62004000,Q15261015
133346,Pandaria,4040,CT,Chhattisgarh,101,IN,India,22.22495000,81.40994000,Q520157
133540,Pandatarai,4040,CT,Chhattisgarh,101,IN,India,22.18714000,81.32815000,Q7130519
133375,Pasan,4040,CT,Chhattisgarh,101,IN,India,22.84412000,82.19823000,Q2720089
133552,Patan,4040,CT,Chhattisgarh,101,IN,India,21.03333000,81.53333000,Q3786789
133379,Pathalgaon,4040,CT,Chhattisgarh,101,IN,India,22.55656000,83.46355000,Q2558945
133405,Pendra,4040,CT,Chhattisgarh,101,IN,India,22.77548000,81.95968000,Q2558897
133463,Pithora,4040,CT,Chhattisgarh,101,IN,India,21.25021000,82.51707000,Q745401
133587,Raigarh,4040,CT,Chhattisgarh,101,IN,India,22.08582000,83.30603000,Q2286310
133590,Raipur,4040,CT,Chhattisgarh,101,IN,India,21.25621000,81.69022000,Q2295914
133668,"Raj Nandgaon",4040,CT,Chhattisgarh,101,IN,India,21.16667000,81.00000000,Q2551329
133669,Raj-Nandgaon,4040,CT,Chhattisgarh,101,IN,India,21.09687000,81.02890000,Q2551329
133711,"Ramanuj Ganj",4040,CT,Chhattisgarh,101,IN,India,23.80637000,83.69981000,Q2545077
133616,Ratanpur,4040,CT,Chhattisgarh,101,IN,India,22.28660000,82.16823000,Q720204
133761,Sakti,4040,CT,Chhattisgarh,101,IN,India,22.02662000,82.96091000,Q2734644
133801,Saraipali,4040,CT,Chhattisgarh,101,IN,India,21.31530000,83.00629000,Q2559019
134077,Sarangarh,4040,CT,Chhattisgarh,101,IN,India,21.58614000,83.07850000,Q2317301
133845,Seorinarayan,4040,CT,Chhattisgarh,101,IN,India,21.72055000,82.59344000,Q2545959
133940,Simga,4040,CT,Chhattisgarh,101,IN,India,21.62810000,81.70376000,Q2734480
134051,Surguja,4040,CT,Chhattisgarh,101,IN,India,22.89624000,83.09631000,Q1805075
134099,Takhatpur,4040,CT,Chhattisgarh,101,IN,India,22.12915000,81.86959000,Q2734491
134273,Umarkot,4040,CT,Chhattisgarh,101,IN,India,19.66529000,82.20629000,Q2718792
134299,"Uttar Bastar Kanker",4040,CT,Chhattisgarh,101,IN,India,20.20000000,81.10000000,Q2231121
134459,Amli,4033,DH,"Dadra and Nagar Haveli and Daman and Diu",101,IN,India,20.28333000,73.01667000,Q367624
131639,Dadra,4033,DH,"Dadra and Nagar Haveli and Daman and Diu",101,IN,India,20.32504000,72.96618000,Q1190879
131640,"Dadra & Nagar Haveli",4033,DH,"Dadra and Nagar Haveli and Daman and Diu",101,IN,India,20.20651000,73.00811000,Q10752928
131649,Daman,4033,DH,"Dadra and Nagar Haveli and Daman and Diu",101,IN,India,20.41431000,72.83236000,Q463252
131650,"Daman District",4033,DH,"Dadra and Nagar Haveli and Daman and Diu",101,IN,India,20.41667000,72.88333000,Q463252
131779,Diu,4033,DH,"Dadra and Nagar Haveli and Daman and Diu",101,IN,India,20.72081000,70.93989000,Q2552347
133937,Silvassa,4033,DH,"Dadra and Nagar Haveli and Daman and Diu",101,IN,India,20.27386000,72.99673000,Q318404
57655,Alipur,4021,DL,Delhi,101,IN,India,28.79862000,77.13314000,Q766918
57909,Bawana,4021,DL,Delhi,101,IN,India,28.79820000,77.03431000,Q760346
58171,"Central Delhi",4021,DL,Delhi,101,IN,India,28.64857000,77.21895000,Q107941
131679,Delhi,4021,DL,Delhi,101,IN,India,28.65195000,77.23149000,Q1353
131687,Deoli,4021,DL,Delhi,101,IN,India,28.50254000,77.23117000,Q2429122
131821,"East Delhi",4021,DL,Delhi,101,IN,India,28.66242000,77.29122000,Q107960
132406,"Karol Bagh",4021,DL,Delhi,101,IN,India,28.65136000,77.19072000,Q13641055
133126,Najafgarh,4021,DL,Delhi,101,IN,India,28.60922000,76.97982000,Q2544256
133269,"Nangloi Jat",4021,DL,Delhi,101,IN,India,28.67957000,77.06799000,Q375592
133165,Narela,4021,DL,Delhi,101,IN,India,28.85267000,77.09288000,Q6965751
133210,"New Delhi",4021,DL,Delhi,101,IN,India,28.63576000,77.22445000,Q987
133234,"North Delhi",4021,DL,Delhi,101,IN,India,28.66920000,77.22273000,Q693367
133236,"North East Delhi",4021,DL,Delhi,101,IN,India,28.68690000,77.30195000,Q429329
133243,"North West Delhi",4021,DL,Delhi,101,IN,India,28.70113000,77.10154000,Q766125
133461,Pitampura,4021,DL,Delhi,101,IN,India,28.68964000,77.13126000,Q2228786
133645,Rohini,4021,DL,Delhi,101,IN,India,28.74322000,77.06778000,Q15272986
134007,"South Delhi",4021,DL,Delhi,101,IN,India,28.53009000,77.25174000,Q2061938
134012,"South West Delhi",4021,DL,Delhi,101,IN,India,28.58060000,77.06720000,Q2379189
134404,"West Delhi",4021,DL,Delhi,101,IN,India,28.65655000,77.10068000,Q549807
57638,Aldona,4009,GA,Goa,101,IN,India,15.59337000,73.87482000,Q584939
57727,Arambol,4009,GA,Goa,101,IN,India,15.68681000,73.70449000,Q584823
57795,Baga,4009,GA,Goa,101,IN,India,15.56517000,73.75517000,Q3412838
57836,Bambolim,4009,GA,Goa,101,IN,India,15.46361000,73.85310000,Q627037
57845,Bandora,4009,GA,Goa,101,IN,India,15.40823000,73.98129000,Q720252
57932,Benaulim,4009,GA,Goa,101,IN,India,15.26435000,73.92812000,Q2564851
58165,Calangute,4009,GA,Goa,101,IN,India,15.54390000,73.75530000,Q861976
58167,Candolim,4009,GA,Goa,101,IN,India,15.51807000,73.76259000,Q858424
58169,Carapur,4009,GA,Goa,101,IN,India,15.56588000,73.98713000,Q861379
58170,Cavelossim,4009,GA,Goa,101,IN,India,15.17255000,73.94194000,Q5054993
131542,Chicalim,4009,GA,Goa,101,IN,India,15.39835000,73.84216000,Q1105928
131559,Chinchinim,4009,GA,Goa,101,IN,India,15.21447000,73.97555000,Q1105849
131622,Colovale,4009,GA,Goa,101,IN,India,15.63522000,73.82426000,Q939521
131623,Colva,4009,GA,Goa,101,IN,India,15.27976000,73.92285000,Q3440760
131625,Cortalim,4009,GA,Goa,101,IN,India,15.40247000,73.90881000,Q3440760
131630,Cuncolim,4009,GA,Goa,101,IN,India,15.17730000,73.99392000,Q1190666
131631,Curchorem,4009,GA,Goa,101,IN,India,15.26349000,74.10875000,Q1190690
131632,Curti,4009,GA,Goa,101,IN,India,15.41667000,74.01667000,Q12420204
131672,Davorlim,4009,GA,Goa,101,IN,India,15.27221000,73.99242000,Q1192143
131764,Dicholi,4009,GA,Goa,101,IN,India,15.59319000,73.94571000,Q796819
131960,"Goa Velha",4009,GA,Goa,101,IN,India,15.44384000,73.88572000,Q553907
132015,Guirim,4009,GA,Goa,101,IN,India,15.57552000,73.80722000,Q1708211
132297,Jua,4009,GA,Goa,101,IN,India,15.53070000,73.95047000,Q1026878
132705,Kankon,4009,GA,Goa,101,IN,India,15.02698000,74.04617000,Q861954
132811,Madgaon,4009,GA,Goa,101,IN,India,15.27501000,73.95786000,Q515117
133086,Mapuca,4009,GA,Goa,101,IN,India,15.59154000,73.80898000,Q2087705
132997,Morjim,4009,GA,Goa,101,IN,India,15.63097000,73.73903000,Q6912471
132998,Mormugao,4009,GA,Goa,101,IN,India,15.38914000,73.81491000,Q1814480
133185,Navelim,4009,GA,Goa,101,IN,India,15.53333000,73.98333000,Q2475087
